


Tue Nov 21 18:29:18 2023
FRA analyzer by Arief Noor Rahman
No	Freq	Mag[IN1](dB)	Ph[IN1](deg)	Mag[IN2](dB)	Ph[IN2](deg)	Mag[IN2-IN1](dB)	Ph[IN2-IN1](deg)	elapsed time
12	354.81339	1.3979236824e+01	-1.0168411470e-01	-1.2995663674e+01	-8.7586637883e+01	-2.6974900498e+01	-8.7484953769e+01	6.390
12	354.81339	1.3979236824e+01	-1.0168411470e-01	-1.2995663674e+01	-8.7586637883e+01	-2.6974900498e+01	-8.7484953769e+01	6.469
12	354.81339	1.3979236824e+01	-1.0168411470e-01	-1.2995663674e+01	-8.7586637883e+01	-2.6974900498e+01	-8.7484953769e+01	6.531
12	354.81339	1.3979236824e+01	-1.0168411470e-01	-1.2995663674e+01	-8.7586637883e+01	-2.6974900498e+01	-8.7484953769e+01	6.594
12	354.81339	1.3979236824e+01	-1.0168411470e-01	-1.2995663674e+01	-8.7586637883e+01	-2.6974900498e+01	-8.7484953769e+01	6.656
12	354.81339	1.3979236824e+01	-1.0168411470e-01	-1.2995663674e+01	-8.7586637883e+01	-2.6974900498e+01	-8.7484953769e+01	6.719
13	398.10717	1.3979230389e+01	-1.1407824736e-01	-1.3993868949e+01	-8.7888242343e+01	-2.7973099338e+01	-8.7774164096e+01	6.781
13	398.10717	1.3979230389e+01	-1.1407824736e-01	-1.3993868949e+01	-8.7888242343e+01	-2.7973099338e+01	-8.7774164096e+01	6.859
13	398.10717	1.3979230389e+01	-1.1407824736e-01	-1.3993868949e+01	-8.7888242343e+01	-2.7973099338e+01	-8.7774164096e+01	6.922
13	398.10717	1.3979230389e+01	-1.1407824736e-01	-1.3993868949e+01	-8.7888242343e+01	-2.7973099338e+01	-8.7774164096e+01	6.984
13	398.10717	1.3979230389e+01	-1.1407824736e-01	-1.3993868949e+01	-8.7888242343e+01	-2.7973099338e+01	-8.7774164096e+01	7.047
13	398.10717	1.3979230389e+01	-1.1407824736e-01	-1.3993868949e+01	-8.7888242343e+01	-2.7973099338e+01	-8.7774164096e+01	7.109
13	398.10717	1.3979230389e+01	-1.1407824736e-01	-1.3993868949e+01	-8.7888242343e+01	-2.7973099338e+01	-8.7774164096e+01	7.172
13	398.10717	1.3979230389e+01	-1.1407824736e-01	-1.3993868949e+01	-8.7888242343e+01	-2.7973099338e+01	-8.7774164096e+01	7.234
14	446.68359	1.3979229000e+01	-1.2798313956e-01	-1.4992453213e+01	-8.8146639146e+01	-2.8971682213e+01	-8.8018656006e+01	7.297
14	446.68359	1.3979229000e+01	-1.2798313956e-01	-1.4992453213e+01	-8.8146639146e+01	-2.8971682213e+01	-8.8018656006e+01	7.375
14	446.68359	1.3979229000e+01	-1.2798313956e-01	-1.4992453213e+01	-8.8146639146e+01	-2.8971682213e+01	-8.8018656006e+01	7.437
14	446.68359	1.3979229000e+01	-1.2798313956e-01	-1.4992453213e+01	-8.8146639146e+01	-2.8971682213e+01	-8.8018656006e+01	7.500
14	446.68359	1.3979229000e+01	-1.2798313956e-01	-1.4992453213e+01	-8.8146639146e+01	-2.8971682213e+01	-8.8018656006e+01	7.562
14	446.68359	1.3979229000e+01	-1.2798313956e-01	-1.4992453213e+01	-8.8146639146e+01	-2.8971682213e+01	-8.8018656006e+01	7.625
14	446.68359	1.3979229000e+01	-1.2798313956e-01	-1.4992453213e+01	-8.8146639146e+01	-2.8971682213e+01	-8.8018656006e+01	7.687
14	446.68359	1.3979229000e+01	-1.2798313956e-01	-1.4992453213e+01	-8.8146639146e+01	-2.8971682213e+01	-8.8018656006e+01	7.750
14	446.68359	1.3979229000e+01	-1.2798313956e-01	-1.4992453213e+01	-8.8146639146e+01	-2.8971682213e+01	-8.8018656006e+01	7.812
14	446.68359	1.3979229000e+01	-1.2798313956e-01	-1.4992453213e+01	-8.8146639146e+01	-2.8971682213e+01	-8.8018656006e+01	7.875
15	501.18723	1.3979223046e+01	-1.4358800077e-01	-1.5991337341e+01	-8.8370343412e+01	-2.9970560387e+01	-8.8226755411e+01	7.937
15	501.18723	1.3979223046e+01	-1.4358800077e-01	-1.5991337341e+01	-8.8370343412e+01	-2.9970560387e+01	-8.8226755411e+01	8.015
15	501.18723	1.3979223046e+01	-1.4358800077e-01	-1.5991337341e+01	-8.8370343412e+01	-2.9970560387e+01	-8.8226755411e+01	8.078
16	562.34133	1.3979214147e+01	-1.6110128921e-01	-1.6990452147e+01	-8.8583544095e+01	-3.0969666293e+01	-8.8422442805e+01	8.140
16	562.34133	1.3979214147e+01	-1.6110128921e-01	-1.6990452147e+01	-8.8583544095e+01	-3.0969666293e+01	-8.8422442805e+01	8.219
16	562.34133	1.3979214147e+01	-1.6110128921e-01	-1.6990452147e+01	-8.8583544095e+01	-3.0969666293e+01	-8.8422442805e+01	8.281
16	562.34133	1.3979214147e+01	-1.6110128921e-01	-1.6990452147e+01	-8.8583544095e+01	-3.0969666293e+01	-8.8422442805e+01	8.344
16	562.34133	1.3979214147e+01	-1.6110128921e-01	-1.6990452147e+01	-8.8583544095e+01	-3.0969666293e+01	-8.8422442805e+01	8.422
16	562.34133	1.3979214147e+01	-1.6110128921e-01	-1.6990452147e+01	-8.8583544095e+01	-3.0969666293e+01	-8.8422442805e+01	8.484
16	562.34133	1.3979214147e+01	-1.6110128921e-01	-1.6990452147e+01	-8.8583544095e+01	-3.0969666293e+01	-8.8422442805e+01	8.547
16	562.34133	1.3979214147e+01	-1.6110128921e-01	-1.6990452147e+01	-8.8583544095e+01	-3.0969666293e+01	-8.8422442805e+01	8.609
16	562.34133	1.3979214147e+01	-1.6110128921e-01	-1.6990452147e+01	-8.8583544095e+01	-3.0969666293e+01	-8.8422442805e+01	8.672
17	630.95734	1.3979210141e+01	-1.8081588411e-01	-1.7989726341e+01	-8.8778707688e+01	-3.1968936482e+01	-8.8597891804e+01	8.734
17	630.95734	1.3979210141e+01	-1.8081588411e-01	-1.7989726341e+01	-8.8778707688e+01	-3.1968936482e+01	-8.8597891804e+01	8.812
17	630.95734	1.3979210141e+01	-1.8081588411e-01	-1.7989726341e+01	-8.8778707688e+01	-3.1968936482e+01	-8.8597891804e+01	8.875
17	630.95734	1.3979210141e+01	-1.8081588411e-01	-1.7989726341e+01	-8.8778707688e+01	-3.1968936482e+01	-8.8597891804e+01	8.937
17	630.95734	1.3979210141e+01	-1.8081588411e-01	-1.7989726341e+01	-8.8778707688e+01	-3.1968936482e+01	-8.8597891804e+01	9.000
17	630.95734	1.3979210141e+01	-1.8081588411e-01	-1.7989726341e+01	-8.8778707688e+01	-3.1968936482e+01	-8.8597891804e+01	9.062
17	630.95734	1.3979210141e+01	-1.8081588411e-01	-1.7989726341e+01	-8.8778707688e+01	-3.1968936482e+01	-8.8597891804e+01	9.125
17	630.95734	1.3979210141e+01	-1.8081588411e-01	-1.7989726341e+01	-8.8778707688e+01	-3.1968936482e+01	-8.8597891804e+01	9.203
17	630.95734	1.3979210141e+01	-1.8081588411e-01	-1.7989726341e+01	-8.8778707688e+01	-3.1968936482e+01	-8.8597891804e+01	9.265
18	707.94578	1.3979193822e+01	-2.0286720075e-01	-1.8989171387e+01	-8.8952094484e+01	-3.2968365209e+01	-8.8749227283e+01	9.328
18	707.94578	1.3979193822e+01	-2.0286720075e-01	-1.8989171387e+01	-8.8952094484e+01	-3.2968365209e+01	-8.8749227283e+01	9.406
18	707.94578	1.3979193822e+01	-2.0286720075e-01	-1.8989171387e+01	-8.8952094484e+01	-3.2968365209e+01	-8.8749227283e+01	9.469
18	707.94578	1.3979193822e+01	-2.0286720075e-01	-1.8989171387e+01	-8.8952094484e+01	-3.2968365209e+01	-8.8749227283e+01	9.531
18	707.94578	1.3979193822e+01	-2.0286720075e-01	-1.8989171387e+01	-8.8952094484e+01	-3.2968365209e+01	-8.8749227283e+01	9.594
18	707.94578	1.3979193822e+01	-2.0286720075e-01	-1.8989171387e+01	-8.8952094484e+01	-3.2968365209e+01	-8.8749227283e+01	9.656
18	707.94578	1.3979193822e+01	-2.0286720075e-01	-1.8989171387e+01	-8.8952094484e+01	-3.2968365209e+01	-8.8749227283e+01	9.719
19	794.32823	1.3979183270e+01	-2.2760685341e-01	-1.9988736884e+01	-8.9116942038e+01	-3.3967920154e+01	-8.8889335184e+01	9.781
19	794.32823	1.3979183270e+01	-2.2760685341e-01	-1.9988736884e+01	-8.9116942038e+01	-3.3967920154e+01	-8.8889335184e+01	9.859
19	794.32823	1.3979183270e+01	-2.2760685341e-01	-1.9988736884e+01	-8.9116942038e+01	-3.3967920154e+01	-8.8889335184e+01	9.922
19	794.32823	1.3979183270e+01	-2.2760685341e-01	-1.9988736884e+01	-8.9116942038e+01	-3.3967920154e+01	-8.8889335184e+01	9.984
19	794.32823	1.3979183270e+01	-2.2760685341e-01	-1.9988736884e+01	-8.9116942038e+01	-3.3967920154e+01	-8.8889335184e+01	10.047
20	891.25094	1.3979165380e+01	-2.5536881262e-01	-2.0988401970e+01	-8.9266235661e+01	-3.4967567350e+01	-8.9010866848e+01	10.125
20	891.25094	1.3979165380e+01	-2.5536881262e-01	-2.0988401970e+01	-8.9266235661e+01	-3.4967567350e+01	-8.9010866848e+01	10.203
20	891.25094	1.3979165380e+01	-2.5536881262e-01	-2.0988401970e+01	-8.9266235661e+01	-3.4967567350e+01	-8.9010866848e+01	10.265
20	891.25094	1.3979165380e+01	-2.5536881262e-01	-2.0988401970e+01	-8.9266235661e+01	-3.4967567350e+01	-8.9010866848e+01	10.328
20	891.25094	1.3979165380e+01	-2.5536881262e-01	-2.0988401970e+01	-8.9266235661e+01	-3.4967567350e+01	-8.9010866848e+01	10.406
20	891.25094	1.3979165380e+01	-2.5536881262e-01	-2.0988401970e+01	-8.9266235661e+01	-3.4967567350e+01	-8.9010866848e+01	10.469
20	891.25094	1.3979165380e+01	-2.5536881262e-01	-2.0988401970e+01	-8.9266235661e+01	-3.4967567350e+01	-8.9010866848e+01	10.531
20	891.25094	1.3979165380e+01	-2.5536881262e-01	-2.0988401970e+01	-8.9266235661e+01	-3.4967567350e+01	-8.9010866848e+01	10.594
21	1000.00000	1.3979141381e+01	-2.8652245994e-01	-2.1988147355e+01	-8.9406052085e+01	-3.5967288736e+01	-8.9119529625e+01	10.656
21	1000.00000	1.3979141381e+01	-2.8652245994e-01	-2.1988147355e+01	-8.9406052085e+01	-3.5967288736e+01	-8.9119529625e+01	10.734
21	1000.00000	1.3979141381e+01	-2.8652245994e-01	-2.1988147355e+01	-8.9406052085e+01	-3.5967288736e+01	-8.9119529625e+01	10.797
21	1000.00000	1.3979141381e+01	-2.8652245994e-01	-2.1988147355e+01	-8.9406052085e+01	-3.5967288736e+01	-8.9119529625e+01	10.859
21	1000.00000	1.3979141381e+01	-2.8652245994e-01	-2.1988147355e+01	-8.9406052085e+01	-3.5967288736e+01	-8.9119529625e+01	10.922
21	1000.00000	1.3979141381e+01	-2.8652245994e-01	-2.1988147355e+01	-8.9406052085e+01	-3.5967288736e+01	-8.9119529625e+01	10.984
22	1122.01845	1.3979114962e+01	-3.2154197309e-01	-2.2987929607e+01	-8.9535818052e+01	-3.6967044569e+01	-8.9214276079e+01	11.047
22	1122.01845	1.3979114962e+01	-3.2154197309e-01	-2.2987929607e+01	-8.9535818052e+01	-3.6967044569e+01	-8.9214276079e+01	11.125
22	1122.01845	1.3979114962e+01	-3.2154197309e-01	-2.2987929607e+01	-8.9535818052e+01	-3.6967044569e+01	-8.9214276079e+01	11.187
22	1122.01845	1.3979114962e+01	-3.2154197309e-01	-2.2987929607e+01	-8.9535818052e+01	-3.6967044569e+01	-8.9214276079e+01	11.250
22	1122.01845	1.3979114962e+01	-3.2154197309e-01	-2.2987929607e+01	-8.9535818052e+01	-3.6967044569e+01	-8.9214276079e+01	11.312
22	1122.01845	1.3979114962e+01	-3.2154197309e-01	-2.2987929607e+01	-8.9535818052e+01	-3.6967044569e+01	-8.9214276079e+01	11.375
22	1122.01845	1.3979114962e+01	-3.2154197309e-01	-2.2987929607e+01	-8.9535818052e+01	-3.6967044569e+01	-8.9214276079e+01	11.437
23	1258.92541	1.3979083398e+01	-3.6076074888e-01	-2.3987790518e+01	-8.9660296545e+01	-3.7966873917e+01	-8.9299535796e+01	11.500
23	1258.92541	1.3979083398e+01	-3.6076074888e-01	-2.3987790518e+01	-8.9660296545e+01	-3.7966873917e+01	-8.9299535796e+01	11.578
23	1258.92541	1.3979083398e+01	-3.6076074888e-01	-2.3987790518e+01	-8.9660296545e+01	-3.7966873917e+01	-8.9299535796e+01	11.640
23	1258.92541	1.3979083398e+01	-3.6076074888e-01	-2.3987790518e+01	-8.9660296545e+01	-3.7966873917e+01	-8.9299535796e+01	11.703
23	1258.92541	1.3979083398e+01	-3.6076074888e-01	-2.3987790518e+01	-8.9660296545e+01	-3.7966873917e+01	-8.9299535796e+01	11.765
23	1258.92541	1.3979083398e+01	-3.6076074888e-01	-2.3987790518e+01	-8.9660296545e+01	-3.7966873917e+01	-8.9299535796e+01	11.828
24	1412.53754	1.3979037356e+01	-4.0476750921e-01	-2.4987694313e+01	-8.9780940084e+01	-3.8966731669e+01	-8.9376172574e+01	11.890
24	1412.53754	1.3979037356e+01	-4.0476750921e-01	-2.4987694313e+01	-8.9780940084e+01	-3.8966731669e+01	-8.9376172574e+01	11.969
24	1412.53754	1.3979037356e+01	-4.0476750921e-01	-2.4987694313e+01	-8.9780940084e+01	-3.8966731669e+01	-8.9376172574e+01	12.047
24	1412.53754	1.3979037356e+01	-4.0476750921e-01	-2.4987694313e+01	-8.9780940084e+01	-3.8966731669e+01	-8.9376172574e+01	12.109
24	1412.53754	1.3979037356e+01	-4.0476750921e-01	-2.4987694313e+01	-8.9780940084e+01	-3.8966731669e+01	-8.9376172574e+01	12.172
25	1584.89319	1.3978981547e+01	-4.5414504362e-01	-2.5987641822e+01	-8.9899064507e+01	-3.9966623369e+01	-8.9444919463e+01	12.234
25	1584.89319	1.3978981547e+01	-4.5414504362e-01	-2.5987641822e+01	-8.9899064507e+01	-3.9966623369e+01	-8.9444919463e+01	12.328
25	1584.89319	1.3978981547e+01	-4.5414504362e-01	-2.5987641822e+01	-8.9899064507e+01	-3.9966623369e+01	-8.9444919463e+01	12.390
25	1584.89319	1.3978981547e+01	-4.5414504362e-01	-2.5987641822e+01	-8.9899064507e+01	-3.9966623369e+01	-8.9444919463e+01	12.453
26	1778.27941	1.3978909309e+01	-5.0955096172e-01	-2.6987630239e+01	-9.0015000952e+01	-4.0966539548e+01	-8.9505449990e+01	12.515
26	1778.27941	1.3978909309e+01	-5.0955096172e-01	-2.6987630239e+01	-9.0015000952e+01	-4.0966539548e+01	-8.9505449990e+01	12.609
26	1778.27941	1.3978909309e+01	-5.0955096172e-01	-2.6987630239e+01	-9.0015000952e+01	-4.0966539548e+01	-8.9505449990e+01	12.672
26	1778.27941	1.3978909309e+01	-5.0955096172e-01	-2.6987630239e+01	-9.0015000952e+01	-4.0966539548e+01	-8.9505449990e+01	12.734
26	1778.27941	1.3978909309e+01	-5.0955096172e-01	-2.6987630239e+01	-9.0015000952e+01	-4.0966539548e+01	-8.9505449990e+01	12.797
26	1778.27941	1.3978909309e+01	-5.0955096172e-01	-2.6987630239e+01	-9.0015000952e+01	-4.0966539548e+01	-8.9505449990e+01	12.859
26	1778.27941	1.3978909309e+01	-5.0955096172e-01	-2.6987630239e+01	-9.0015000952e+01	-4.0966539548e+01	-8.9505449990e+01	12.922
26	1778.27941	1.3978909309e+01	-5.0955096172e-01	-2.6987630239e+01	-9.0015000952e+01	-4.0966539548e+01	-8.9505449990e+01	12.984
27	1995.26231	1.3978746554e+01	-5.7174147193e-01	-2.7987587788e+01	-9.0131402800e+01	-4.1966334342e+01	-8.9559661328e+01	13.047
27	1995.26231	1.3978746554e+01	-5.7174147193e-01	-2.7987587788e+01	-9.0131402800e+01	-4.1966334342e+01	-8.9559661328e+01	13.140
27	1995.26231	1.3978746554e+01	-5.7174147193e-01	-2.7987587788e+01	-9.0131402800e+01	-4.1966334342e+01	-8.9559661328e+01	13.203
27	1995.26231	1.3978746554e+01	-5.7174147193e-01	-2.7987587788e+01	-9.0131402800e+01	-4.1966334342e+01	-8.9559661328e+01	13.265
28	2238.72114	1.3978714349e+01	-6.4152943465e-01	-2.8987686003e+01	-9.0249099310e+01	-4.2966400352e+01	-8.9607569876e+01	13.344
28	2238.72114	1.3978714349e+01	-6.4152943465e-01	-2.8987686003e+01	-9.0249099310e+01	-4.2966400352e+01	-8.9607569876e+01	13.437
28	2238.72114	1.3978714349e+01	-6.4152943465e-01	-2.8987686003e+01	-9.0249099310e+01	-4.2966400352e+01	-8.9607569876e+01	13.500
28	2238.72114	1.3978714349e+01	-6.4152943465e-01	-2.8987686003e+01	-9.0249099310e+01	-4.2966400352e+01	-8.9607569876e+01	13.562
28	2238.72114	1.3978714349e+01	-6.4152943465e-01	-2.8987686003e+01	-9.0249099310e+01	-4.2966400352e+01	-8.9607569876e+01	13.625
28	2238.72114	1.3978714349e+01	-6.4152943465e-01	-2.8987686003e+01	-9.0249099310e+01	-4.2966400352e+01	-8.9607569876e+01	13.687
28	2238.72114	1.3978714349e+01	-6.4152943465e-01	-2.8987686003e+01	-9.0249099310e+01	-4.2966400352e+01	-8.9607569876e+01	13.750
29	2511.88643	1.3978572180e+01	-7.1978895618e-01	-2.9987784282e+01	-9.0369872125e+01	-4.3966356462e+01	-8.9650083169e+01	13.812
29	2511.88643	1.3978572180e+01	-7.1978895618e-01	-2.9987784282e+01	-9.0369872125e+01	-4.3966356462e+01	-8.9650083169e+01	13.906
29	2511.88643	1.3978572180e+01	-7.1978895618e-01	-2.9987784282e+01	-9.0369872125e+01	-4.3966356462e+01	-8.9650083169e+01	13.969
29	2511.88643	1.3978572180e+01	-7.1978895618e-01	-2.9987784282e+01	-9.0369872125e+01	-4.3966356462e+01	-8.9650083169e+01	14.031
29	2511.88643	1.3978572180e+01	-7.1978895618e-01	-2.9987784282e+01	-9.0369872125e+01	-4.3966356462e+01	-8.9650083169e+01	14.094
29	2511.88643	1.3978572180e+01	-7.1978895618e-01	-2.9987784282e+01	-9.0369872125e+01	-4.3966356462e+01	-8.9650083169e+01	14.156
30	2818.38293	1.3978395165e+01	-8.0759593219e-01	-3.0987930949e+01	-9.0495881625e+01	-4.4966326113e+01	-8.9688285693e+01	14.219
30	2818.38293	1.3978395165e+01	-8.0759593219e-01	-3.0987930949e+01	-9.0495881625e+01	-4.4966326113e+01	-8.9688285693e+01	14.328
30	2818.38293	1.3978395165e+01	-8.0759593219e-01	-3.0987930949e+01	-9.0495881625e+01	-4.4966326113e+01	-8.9688285693e+01	14.390
30	2818.38293	1.3978395165e+01	-8.0759593219e-01	-3.0987930949e+01	-9.0495881625e+01	-4.4966326113e+01	-8.9688285693e+01	14.469
30	2818.38293	1.3978395165e+01	-8.0759593219e-01	-3.0987930949e+01	-9.0495881625e+01	-4.4966326113e+01	-8.9688285693e+01	14.531
31	3162.27766	1.3978170740e+01	-9.0611639849e-01	-3.1988133178e+01	-9.0628366559e+01	-4.5966303917e+01	-8.9722250161e+01	14.594
31	3162.27766	1.3978170740e+01	-9.0611639849e-01	-3.1988133178e+01	-9.0628366559e+01	-4.5966303917e+01	-8.9722250161e+01	14.703
31	3162.27766	1.3978170740e+01	-9.0611639849e-01	-3.1988133178e+01	-9.0628366559e+01	-4.5966303917e+01	-8.9722250161e+01	14.765
31	3162.27766	1.3978170740e+01	-9.0611639849e-01	-3.1988133178e+01	-9.0628366559e+01	-4.5966303917e+01	-8.9722250161e+01	14.828
31	3162.27766	1.3978170740e+01	-9.0611639849e-01	-3.1988133178e+01	-9.0628366559e+01	-4.5966303917e+01	-8.9722250161e+01	14.890
31	3162.27766	1.3978170740e+01	-9.0611639849e-01	-3.1988133178e+01	-9.0628366559e+01	-4.5966303917e+01	-8.9722250161e+01	14.953
31	3162.27766	1.3978170740e+01	-9.0611639849e-01	-3.1988133178e+01	-9.0628366559e+01	-4.5966303917e+01	-8.9722250161e+01	15.015
32	3548.13389	1.3977818974e+01	-1.0166869638e+00	-3.2988334625e+01	-9.0769353849e+01	-4.6966153599e+01	-8.9752666885e+01	15.078
32	3548.13389	1.3977818974e+01	-1.0166869638e+00	-3.2988334625e+01	-9.0769353849e+01	-4.6966153599e+01	-8.9752666885e+01	15.187
32	3548.13389	1.3977818974e+01	-1.0166869638e+00	-3.2988334625e+01	-9.0769353849e+01	-4.6966153599e+01	-8.9752666885e+01	15.250
32	3548.13389	1.3977818974e+01	-1.0166869638e+00	-3.2988334625e+01	-9.0769353849e+01	-4.6966153599e+01	-8.9752666885e+01	15.312
32	3548.13389	1.3977818974e+01	-1.0166869638e+00	-3.2988334625e+01	-9.0769353849e+01	-4.6966153599e+01	-8.9752666885e+01	15.375
32	3548.13389	1.3977818974e+01	-1.0166869638e+00	-3.2988334625e+01	-9.0769353849e+01	-4.6966153599e+01	-8.9752666885e+01	15.437
32	3548.13389	1.3977818974e+01	-1.0166869638e+00	-3.2988334625e+01	-9.0769353849e+01	-4.6966153599e+01	-8.9752666885e+01	15.500
33	3981.07171	1.3977437341e+01	-1.1406835937e+00	-3.3988658642e+01	-9.0920288219e+01	-4.7966095984e+01	-8.9779604625e+01	15.562
33	3981.07171	1.3977437341e+01	-1.1406835937e+00	-3.3988658642e+01	-9.0920288219e+01	-4.7966095984e+01	-8.9779604625e+01	15.672
33	3981.07171	1.3977437341e+01	-1.1406835937e+00	-3.3988658642e+01	-9.0920288219e+01	-4.7966095984e+01	-8.9779604625e+01	15.750
33	3981.07171	1.3977437341e+01	-1.1406835937e+00	-3.3988658642e+01	-9.0920288219e+01	-4.7966095984e+01	-8.9779604625e+01	15.812
33	3981.07171	1.3977437341e+01	-1.1406835937e+00	-3.3988658642e+01	-9.0920288219e+01	-4.7966095984e+01	-8.9779604625e+01	15.875
33	3981.07171	1.3977437341e+01	-1.1406835937e+00	-3.3988658642e+01	-9.0920288219e+01	-4.7966095984e+01	-8.9779604625e+01	15.937
33	3981.07171	1.3977437341e+01	-1.1406835937e+00	-3.3988658642e+01	-9.0920288219e+01	-4.7966095984e+01	-8.9779604625e+01	16.000
34	4466.83592	1.3977094905e+01	-1.2798655539e+00	-3.4989145122e+01	-9.1083361786e+01	-4.8966240026e+01	-8.9803496232e+01	16.062
34	4466.83592	1.3977094905e+01	-1.2798655539e+00	-3.4989145122e+01	-9.1083361786e+01	-4.8966240026e+01	-8.9803496232e+01	16.187
34	4466.83592	1.3977094905e+01	-1.2798655539e+00	-3.4989145122e+01	-9.1083361786e+01	-4.8966240026e+01	-8.9803496232e+01	16.250
34	4466.83592	1.3977094905e+01	-1.2798655539e+00	-3.4989145122e+01	-9.1083361786e+01	-4.8966240026e+01	-8.9803496232e+01	16.312
35	5011.87234	1.3976534998e+01	-1.4359607183e+00	-3.5989699862e+01	-9.1260857956e+01	-4.9966234860e+01	-8.9824897238e+01	16.375
35	5011.87234	1.3976534998e+01	-1.4359607183e+00	-3.5989699862e+01	-9.1260857956e+01	-4.9966234860e+01	-8.9824897238e+01	16.500
35	5011.87234	1.3976534998e+01	-1.4359607183e+00	-3.5989699862e+01	-9.1260857956e+01	-4.9966234860e+01	-8.9824897238e+01	16.562
36	5623.41325	1.3975827884e+01	-1.6110807199e+00	-3.6990403042e+01	-9.1455085559e+01	-5.0966230926e+01	-8.9844004839e+01	16.625
36	5623.41325	1.3975827884e+01	-1.6110807199e+00	-3.6990403042e+01	-9.1455085559e+01	-5.0966230926e+01	-8.9844004839e+01	16.750
36	5623.41325	1.3975827884e+01	-1.6110807199e+00	-3.6990403042e+01	-9.1455085559e+01	-5.0966230926e+01	-8.9844004839e+01	16.812
36	5623.41325	1.3975827884e+01	-1.6110807199e+00	-3.6990403042e+01	-9.1455085559e+01	-5.0966230926e+01	-8.9844004839e+01	16.875
36	5623.41325	1.3975827884e+01	-1.6110807199e+00	-3.6990403042e+01	-9.1455085559e+01	-5.0966230926e+01	-8.9844004839e+01	16.937
36	5623.41325	1.3975827884e+01	-1.6110807199e+00	-3.6990403042e+01	-9.1455085559e+01	-5.0966230926e+01	-8.9844004839e+01	17.000
37	6309.57344	1.3974881866e+01	-1.8075854681e+00	-3.7991236802e+01	-9.1668466752e+01	-5.1966118668e+01	-8.9860881284e+01	17.062
37	6309.57344	1.3974881866e+01	-1.8075854681e+00	-3.7991236802e+01	-9.1668466752e+01	-5.1966118668e+01	-8.9860881284e+01	17.219
37	6309.57344	1.3974881866e+01	-1.8075854681e+00	-3.7991236802e+01	-9.1668466752e+01	-5.1966118668e+01	-8.9860881284e+01	17.281
37	6309.57344	1.3974881866e+01	-1.8075854681e+00	-3.7991236802e+01	-9.1668466752e+01	-5.1966118668e+01	-8.9860881284e+01	17.344
37	6309.57344	1.3974881866e+01	-1.8075854681e+00	-3.7991236802e+01	-9.1668466752e+01	-5.1966118668e+01	-8.9860881284e+01	17.406
38	7079.45784	1.3973742137e+01	-2.0279477330e+00	-3.8992340404e+01	-9.1904025119e+01	-5.2966082541e+01	-8.9876077386e+01	17.469
38	7079.45784	1.3973742137e+01	-2.0279477330e+00	-3.8992340404e+01	-9.1904025119e+01	-5.2966082541e+01	-8.9876077386e+01	17.609
38	7079.45784	1.3973742137e+01	-2.0279477330e+00	-3.8992340404e+01	-9.1904025119e+01	-5.2966082541e+01	-8.9876077386e+01	17.672
38	7079.45784	1.3973742137e+01	-2.0279477330e+00	-3.8992340404e+01	-9.1904025119e+01	-5.2966082541e+01	-8.9876077386e+01	17.734
39	7943.28235	1.3972294443e+01	-2.2751168512e+00	-3.9993725965e+01	-9.2164746445e+01	-5.3966020407e+01	-8.9889629593e+01	17.797
39	7943.28235	1.3972294443e+01	-2.2751168512e+00	-3.9993725965e+01	-9.2164746445e+01	-5.3966020407e+01	-8.9889629593e+01	17.937
39	7943.28235	1.3972294443e+01	-2.2751168512e+00	-3.9993725965e+01	-9.2164746445e+01	-5.3966020407e+01	-8.9889629593e+01	18.000
39	7943.28235	1.3972294443e+01	-2.2751168512e+00	-3.9993725965e+01	-9.2164746445e+01	-5.3966020407e+01	-8.9889629593e+01	18.062
40	8912.50938	1.3970645047e+01	-2.5524183607e+00	-4.0995560189e+01	-9.2453972572e+01	-5.4966205236e+01	-8.9901554212e+01	18.125
40	8912.50938	1.3970645047e+01	-2.5524183607e+00	-4.0995560189e+01	-9.2453972572e+01	-5.4966205236e+01	-8.9901554212e+01	18.297
