Freq,CISPR32A_AVG,CISPR32A_QP,CISPR32B_AVG,CISPR32B_QP,MAG1_RAW,MAG1_AVG,MAG1_PEAK,MAG2_RAW,MAG2_AVG,MAG2_PEAK
366210.937500,8913.0000000000,0,2000.0000000000,0,268.7317393804,0,849.1922964422,0,0.1445228366,0,5.3016340084,0,51.0712005254,0,0.0000065529,0,0.0000109289,0,0.0001357522,0
368041.992188,8913.0000000000,0,2000.0000000000,0,267.4531187780,0,845.1518553385,0,0.1655816185,0,5.1150405077,0,49.8348258193,0,0.0000062079,0,0.0000114806,0,0.0001446905,0
369873.046875,8913.0000000000,0,2000.0000000000,0,266.1868822009,0,841.1505477548,0,0.1942369297,0,4.9543262425,0,46.0209325033,0,0.0000058785,0,0.0000121287,0,0.0001551602,0
371704.101563,8913.0000000000,0,2000.0000000000,0,264.9328492834,0,837.1878037357,0,0.2321431072,0,4.8242187743,0,40.6177683006,0,0.0000057250,0,0.0000128999,0,0.0001752126,0
373535.156250,8913.0000000000,0,2000.0000000000,0,263.6908431582,0,833.2630643800,0,0.2847771626,0,4.7425904369,0,38.5865800640,0,0.0000058131,0,0.0000138298,0,0.0001994717,0
375366.210938,8913.0000000000,0,2000.0000000000,0,262.4606903716,0,829.3757815742,0,0.3657847656,0,4.7494682624,0,44.0475944781,0,0.0000060858,0,0.0000149670,0,0.0002257905,0
377197.265625,8913.0000000000,0,2000.0000000000,0,261.2422208013,0,825.5254177321,0,0.4989223717,0,4.8867639820,0,52.4834596433,0,0.0000064926,0,0.0000163978,0,0.0002541058,0
379028.320313,8913.0000000000,0,2000.0000000000,0,260.0352675770,0,821.7114455433,0,0.7194601185,0,5.1730661462,0,62.9516969810,0,0.0000071177,0,0.0000182655,0,0.0002849199,0
380859.375000,8913.0000000000,0,2000.0000000000,0,258.8396670026,0,817.9333477282,0,1.0711910416,0,5.6020685337,0,73.4662855974,0,0.0000081851,0,0.0000208119,0,0.0003194618,0
382690.429688,8913.0000000000,0,2000.0000000000,0,257.6552584809,0,814.1906167998,0,1.5812667943,0,6.1518023873,0,81.6935626836,0,0.0000100204,0,0.0000244705,0,0.0003598268,0
384521.484375,8913.0000000000,0,2000.0000000000,0,256.4818844408,0,810.4827548330,0,2.2089254045,0,6.7628880984,0,85.8641696652,0,0.0000131226,0,0.0000299954,0,0.0004091378,0
386352.539063,8913.0000000000,0,2000.0000000000,0,255.3193902657,0,806.8092732397,0,2.8119662023,0,7.3057123893,0,85.1737563237,0,0.0000183530,0,0.0000386801,0,0.0004717224,0
388183.593750,8913.0000000000,0,2000.0000000000,0,254.1676242249,0,803.1696925506,0,3.2022788697,0,7.6237093892,0,79.8501242591,0,0.0000272067,0,0.0000527548,0,0.0005530182,0
390014.648438,8913.0000000000,0,2000.0000000000,0,253.0264374060,0,799.5635422028,0,3.2544179733,0,7.6465310958,0,71.3141880272,0,0.0000421388,0,0.0000757946,0,0.0006583359,0
391845.703125,8913.0000000000,0,2000.0000000000,0,251.8956836500,0,795.9903603339,0,2.9645537410,0,7.4559635530,0,62.0975911283,0,0.0000663569,0,0.0001122866,0,0.0008009097,0
393676.757813,8913.0000000000,0,2000.0000000000,0,250.7752194876,0,792.4496935809,0,2.4470344230,0,7.2401735509,0,54.9084762494,0,0.0001017111,0,0.0001646320,0,0.0010137901,0
